,country,year,annual_co2_emmissions,health_spend_per_capita,life_expectancy,ozone_depleting_emissions,min_daily_ozone,mean_daily_ozone,population,pollution_deaths
1174,Andorra,1990,4.485399,,61.215,75.09,111.0,124.2,949000.0,254.65
1175,Andorra,1991,4.521966,,61.23,68.67,94.0,119.0,976000.0,267.02
1176,Andorra,1992,4.917604,,61.152,66.03,105.0,114.3,1003000.0,278.88
1177,Andorra,1993,4.974836,,61.012,58.9,104.0,112.6,1030000.0,288.17
1178,Andorra,1994,4.374522,,60.832,37.77,73.0,92.3,1057000.0,301.67
1179,Andorra,1995,4.606261,498.49849548,60.619,31.27,,,1085000.0,314.31
1180,Andorra,1996,4.753702,499.88667108,60.372,22.5,103.0,108.8,1113000.0,332.96
1181,Andorra,1997,4.774216,463.77417405,60.095,20.73,99.0,108.8,1141000.0,344.64
1182,Andorra,1998,4.957287,667.67134397,59.804,25.97,86.0,98.8,1170000.0,355.49
1183,Andorra,1999,4.787014,499.64617622,59.527,22.1,97.0,102.9,1199000.0,362.87
1184,Andorra,2000,4.66987,401.76718251,59.302,20.21,89.0,98.7,1228000.0,370.67
1185,Andorra,2001,4.772972,458.42645881,59.17100000000000,15.97,91.0,100.9,1258000.0,389.83
1186,Andorra,2002,4.543985,452.36357859,59.154,12.5,131.0,157.4,1288000.0,394.7
1187,Andorra,2003,4.613179,498.73033772,59.266000000000000,13.1,91.0,108.7,1320000.0,406.1
1188,Andorra,2004,4.656753,472.22885122,59.512,9.71,102.0,123.5,1354000.0,413.84
1189,Andorra,2005,4.857851,419.24412257,59.89,7.12,103.0,113.8,1391000.0,416.32
1190,Andorra,2006,4.142418,425.95637411,60.388000000000000,6.64,84.0,98.4,1430000.0,438.52
1191,Andorra,2007,4.089338,451.57857287,60.969,4.73,108.0,116.2,1473000.0,450.09
1192,Andorra,2008,4.162038,387.29100119,61.597,3.36,101.0,114.0,1519000.0,463.66
1193,Andorra,2009,4.23284,509.55117821,62.247,3.78,97.0,107.9,1569000.0,467.14
1194,Andorra,2010,4.782306,538.24044945,62.893,3.36,119.0,128.5,1624000.0,462.27
1195,Andorra,2011,4.930983,523.54050461,63.519,3.08,95.0,106.5,1685000.0,484.92
1196,Andorra,2012,5.033296,556.46077173,64.119,3.37,124.0,139.3,1750000.0,491.28
1197,Andorra,2013,5.2687040000000000,671.05866982,64.686,2.24,116.0,132.7,1817000.0,498.95
1198,Andorra,2014,5.312328,599.26416402,65.211,2.37,114.0,128.6,1884000.0,515.19
1199,Andorra,2015,5.248869,,65.685,1.77,101.0,117.2,1948000.0,542.53
1200,Andorra,2016,5.298468,,66.105,1.64,114.0,123.2,2008000.0,556.89
1201,Andorra,2017,4.792897,,,,131.0,141.8,2065000.0,576.76
1202,Andorra,1990,0.197856,,52.176,75.09,111.0,124.2,956000.0,113.76
1203,Andorra,1991,0.197856,,52.481,68.67,94.0,119.0,993000.0,117.51
1204,Andorra,1992,0.197856,,52.786,66.03,105.0,114.3,1027000.0,119.52
1205,Andorra,1993,0.208848,,53.11,58.9,104.0,112.6,1061000.0,120.82
1206,Andorra,1994,0.208848,,53.461000000000000,37.77,73.0,92.3,1094000.0,123.98
1207,Andorra,1995,0.216176,34.38813252,53.844,31.27,,,1129000.0,126.14
1208,Andorra,1996,0.21984,35.97532187,54.254,22.5,103.0,108.8,1164000.0,130.88
1209,Andorra,1997,0.223504,34.53325196,54.676,20.73,99.0,108.8,1201000.0,134.14
1210,Andorra,1998,0.2418240000000000,39.87781005,55.097,25.97,86.0,98.8,1238000.0,137.0
1211,Andorra,1999,0.2748,42.18290657,55.513000000000000,22.1,97.0,102.9,1277000.0,141.37
1212,Andorra,2000,0.2748,44.80249427,55.924,20.21,89.0,98.7,1318000.0,145.63
1213,Andorra,2001,0.300448,48.25480324,56.32900000000000,15.97,91.0,100.9,1360000.0,152.23
1214,Andorra,2002,0.300448,46.45717129,56.732,12.5,131.0,157.4,1404000.0,155.94
1215,Andorra,2003,0.300448,55.15871756,57.132,13.1,91.0,108.7,1450000.0,156.99
1216,Andorra,2004,0.322432,60.5910616,57.527,9.71,102.0,123.5,1497000.0,161.75
1217,Andorra,2005,0.326096,68.45601367,57.914,7.12,103.0,113.8,1544000.0,165.97
1218,Andorra,2006,0.351744,76.82230900000000,58.289,6.64,84.0,98.4,1591000.0,172.8
1219,Andorra,2007,0.351744,82.56018586,58.648,4.73,108.0,116.2,1640000.0,179.3
1220,Andorra,2008,0.3664,88.93923707,58.99100000000000,3.36,101.0,114.0,1689000.0,182.66
1221,Andorra,2009,0.381056,90.87099111,59.316,3.78,97.0,107.9,1740000.0,187.95
1222,Andorra,2010,0.432352,93.24221061,59.622,3.36,119.0,128.5,1793000.0,195.43
1223,Andorra,2011,0.447008,95.6477194,59.911,3.08,95.0,106.5,1848000.0,197.4
1224,Andorra,2012,0.4543360000000000,97.87944087,60.187,3.37,124.0,139.3,1905000.0,213.02
1225,Andorra,2013,0.432352,106.82660992,60.452,2.24,116.0,132.7,1964000.0,215.75
1226,Andorra,2014,0.5129600000000000,118.42800642,60.707,2.37,114.0,128.6,2024000.0,225.01
1227,Andorra,2015,0.5239520000000000,,60.95400000000000,1.77,101.0,117.2,2086000.0,266.59
1228,Andorra,2016,0.53128,,61.193000000000000,1.64,114.0,123.2,2149000.0,252.09
1229,Andorra,2017,0.534944,,,,131.0,141.8,2214000.0,268.75
1230,Andorra,1990,27.629021,,70.268,75.09,111.0,124.2,5410000.0,2698.72
1231,Andorra,1991,21.470999,,70.22,68.67,94.0,119.0,5373000.0,2718.07
1232,Andorra,1992,15.276953,,70.196,66.03,105.0,114.3,5304000.0,2696.42
1233,Andorra,1993,9.916291,,70.222,58.9,104.0,112.6,5209000.0,2581.42
1234,Andorra,1994,6.069035,,70.307,37.77,73.0,92.3,5097000.0,2581.34
1235,Andorra,1995,2.291409,121.81394775,70.462,31.27,,,4976000.0,2355.68
1236,Andorra,1996,4.055119,134.82326107,70.687,22.5,103.0,108.8,4847000.0,2230.1
1237,Andorra,1997,4.425144,163.91877485,70.96600000000000,20.73,99.0,108.8,4710000.0,2181.39
1238,Andorra,1998,4.938633,141.76840597,71.274,25.97,86.0,98.8,4575000.0,2150.28
1239,Andorra,1999,4.309743,144.06720826,71.596,22.1,97.0,102.9,4457000.0,2127.68
1240,Andorra,2000,4.499409,167.45660594,71.907,20.21,89.0,98.7,4362000.0,2118.92
1241,Andorra,2001,3.733742,204.68035638,72.182,15.97,91.0,100.9,4297000.0,2162.01
1242,Andorra,2002,3.3513840000000000,247.59348657,72.408,12.5,131.0,157.4,4259000.0,2308.38
1243,Andorra,2003,3.735507,276.01011268,72.575,13.1,91.0,108.7,4239000.0,2343.64
1244,Andorra,2004,4.276238000000000,305.26626868,72.682,9.71,102.0,123.5,4226000.0,2302.5
1245,Andorra,2005,5.016999,351.91494629,72.73,7.12,103.0,113.8,4210000.0,2252.05
1246,Andorra,2006,6.096129,391.35248281,72.73,6.64,84.0,98.4,4190000.0,2267.11
1247,Andorra,2007,6.364776,443.50010478,72.704,4.73,108.0,116.2,4167000.0,2314.55
1248,Andorra,2008,5.308236,514.44190161,72.673,3.36,101.0,114.0,4143000.0,2434.23
1249,Andorra,2009,6.134905000000000,571.26260998,72.65,3.78,97.0,107.9,4119000.0,2545.92
1250,Andorra,2010,6.209092,612.69712539,72.649,3.36,119.0,128.5,4099000.0,2538.39
1251,Andorra,2011,7.803739,633.75127965,72.68,3.08,95.0,106.5,4081000.0,2543.57
1252,Andorra,2012,8.25107,634.45738302,72.742,3.37,124.0,139.3,4064000.0,2352.95
1253,Andorra,2013,8.008749,570.29801304,72.832,2.24,116.0,132.7,4049000.0,2263.3
1254,Andorra,2014,8.787144,627.74076411,72.95100000000000,2.37,114.0,128.6,4035000.0,2182.1
1255,Andorra,2015,9.588737,,73.096,1.77,101.0,117.2,4024000.0,2332.1
1256,Andorra,2016,9.905193,,73.26100000000000,1.64,114.0,123.2,4015000.0,2299.27
1257,Andorra,2017,9.831913,,,,131.0,141.8,4009000.0,2357.04
1258,Andorra,1990,1052.348544,,75.227756097561,75.09,111.0,124.2,79054000.0,55357.53
1259,Andorra,1991,1014.199715,,75.319512195122,68.67,94.0,119.0,79491000.0,54252.51
1260,Andorra,1992,965.889813,,75.819512195122,66.03,105.0,114.3,79963000.0,52260.15
1261,Andorra,1993,956.233108,,75.87073170731710,58.9,104.0,112.6,80429000.0,51910.37
1262,Andorra,1994,939.630279,,76.2707317073171,37.77,73.0,92.3,80833000.0,51072.99
1263,Andorra,1995,939.176704,2279.9965003,76.42195121951220,31.27,,,81139000.0,50470.16
1264,Andorra,1996,959.12413,2407.36796411,76.6731707317073,22.5,103.0,108.8,81324000.0,49721.3
1265,Andorra,1997,931.23007,2418.55778462,77.0731707317073,20.73,99.0,108.8,81399000.0,48076.0
1266,Andorra,1998,923.275909,2483.45646696,77.4756097560976,25.97,86.0,98.8,81403000.0,46233.01
1267,Andorra,1999,895.6429310000000,2594.38278942,77.7268292682927,22.1,97.0,102.9,81390000.0,45742.62
1268,Andorra,2000,899.780198,2692.82572715,77.9268292682927,20.21,89.0,98.7,81401000.0,45336.52
1269,Andorra,2001,916.366135,2817.66360622,78.32926829268290,15.97,91.0,100.9,81454000.0,44308.66
1270,Andorra,2002,899.8210530000000,2959.0455653,78.2292682926829,12.5,131.0,157.4,81535000.0,44336.72
1271,Andorra,2003,900.866405,3116.67790373,78.38048780487810,13.1,91.0,108.7,81614000.0,44102.42
1272,Andorra,2004,886.9659740000000,3183.61507546,78.6804878048781,9.71,102.0,123.5,81646000.0,42209.33
1273,Andorra,2005,866.388549,3383.71807476,78.9317073170732,7.12,103.0,113.8,81603000.0,41667.61
1274,Andorra,2006,877.997391,3586.91990718,79.13170731707320,6.64,84.0,98.4,81472000.0,41056.1
1275,Andorra,2007,851.3833050000000,3742.33941197,79.5341463414634,4.73,108.0,116.2,81278000.0,41134.38
1276,Andorra,2008,854.706334,3989.53955837,79.7365853658537,3.36,101.0,114.0,81066000.0,41729.15
1277,Andorra,2009,790.195717,4228.28429095,79.83658536585370,3.78,97.0,107.9,80900000.0,42741.0
1278,Andorra,2010,832.669735,4455.61967469,79.9878048780488,3.36,119.0,128.5,80827000.0,43148.02
1279,Andorra,2011,809.42695,4609.96443322,80.4365853658537,3.08,95.0,106.5,80856000.0,42481.06
1280,Andorra,2012,813.893121,4709.5936016000000,80.5390243902439,3.37,124.0,139.3,80973000.0,40954.24
1281,Andorra,2013,831.316279,4837.27200203,80.490243902439,2.24,116.0,132.7,81174000.0,41582.34
1282,Angola,2014,792.684874,5182.11404918,81.090243902439,2.37,114.0,128.6,81450000.0,40284.78
1283,Angola,2015,795.816359,,80.64146341463410,1.77,101.0,117.2,81787000.0,42424.72
1284,Angola,2016,800.510288,,80.64146341463410,1.64,114.0,123.2,82194000.0,42229.3
1285,Angola,2017,786.654551,,,,131.0,141.8,82658000.0,42060.97
1286,Angola,1990,3.791471,,56.755,75.09,111.0,124.2,14773000.0,1884.05
1287,Angola,1991,4.209536,,57.16,68.67,94.0,119.0,15207000.0,1917.16
1288,Angola,1992,3.660928,,57.43900000000000,66.03,105.0,114.3,15653000.0,1977.01
1289,Angola,1993,4.310657,,57.583,58.9,104.0,112.6,16107000.0,2004.48
1290,Angola,1994,5.088716000000000,,57.598,37.77,73.0,92.3,16562000.0,2051.2
1291,Angola,1995,5.1541760000000000,74.4898744,57.507,31.27,,,17014000.0,2091.58
1292,Angola,1996,5.468617,86.4727978,57.347,22.5,103.0,108.8,17463000.0,2218.23
1293,Angola,1997,6.204171,77.88653371,57.17100000000000,20.73,99.0,108.8,17909000.0,2369.91
1294,Angola,1998,6.245893,82.86623419,57.032,25.97,86.0,98.8,18357000.0,2480.92
1295,Angola,1999,6.369459,82.31670072,56.962,22.1,97.0,102.9,18812000.0,2587.83
1296,Angola,2000,6.100546,83.48217617,56.994,20.21,89.0,98.7,19279000.0,2678.63
1297,Angola,2001,6.732552,103.48250705,57.147,15.97,91.0,100.9,19757000.0,2780.78
1298,Angola,2002,7.231479000000000,92.99671508,57.41,12.5,131.0,157.4,20246000.0,2790.83
1299,Angola,2003,7.437285,99.44232899,57.761,13.1,91.0,108.7,20750000.0,2770.07
1300,Angola,2004,7.152116,133.98169433,58.187,9.71,102.0,123.5,21272000.0,2727.57
1301,Angola,2005,6.803421000000000,163.52329684,58.666,7.12,103.0,113.8,21815000.0,2773.03
1302,Angola,2006,9.160029,112.82288182,59.167,6.64,84.0,98.4,22379000.0,2946.63
1303,Angola,2007,9.619301,137.35382342,59.663,4.73,108.0,116.2,22964000.0,3091.67
1304,Angola,2008,8.925881,135.44003571,60.128,3.36,101.0,114.0,23564000.0,3177.3
1305,Angola,2009,7.497808,146.7616323,60.55,3.78,97.0,107.9,24171000.0,3294.46
1306,Angola,2010,9.710739,161.18140405,60.924,3.36,119.0,128.5,24780000.0,3439.16
1307,Angola,2011,11.226271,164.93482091,61.254,3.08,95.0,106.5,25388000.0,3699.39
1308,Angola,2012,14.31638,178.42535533,61.56100000000000,3.37,124.0,139.3,25996000.0,3894.81
1309,Angola,2013,14.179784,180.32007765,61.86,2.24,116.0,132.7,26608000.0,3925.99
1310,Angola,2014,14.754491,145.36813142,62.154,2.37,114.0,128.6,27224000.0,3838.06
1311,Angola,2015,16.114715,,62.448,1.77,101.0,117.2,27849000.0,4960.89
1312,Angola,2016,16.546988,,62.742,1.64,114.0,123.2,28482000.0,5385.01
1313,Angola,2017,13.816963,,,,131.0,141.8,29121000.0,5359.29
1314,Angola,1990,83.42554800000000,,76.9390243902439,75.09,111.0,124.2,10226000.0,5661.0
1315,Angola,1991,83.40112100000000,,77.1365853658537,68.67,94.0,119.0,10315000.0,5769.3
1316,Angola,1992,84.982711,,77.3829268292683,66.03,105.0,114.3,10420000.0,5893.27
1317,Angola,1993,84.296366,,77.390243902439,58.9,104.0,112.6,10534000.0,5783.51
1318,Angola,1994,86.442177,,77.6390243902439,37.77,73.0,92.3,10645000.0,5782.56
1319,Angola,1995,86.979098,1266.53216041,77.5853658536585,31.27,,,10746000.0,5852.65
1320,Angola,1996,89.132008,1303.37104317,77.68536585365850,22.5,103.0,108.8,10832000.0,5954.73
1321,Angola,1997,93.820932,1356.8993837,78.1365853658537,20.73,99.0,108.8,10906000.0,5937.51
1322,Angola,1998,98.641499,1384.29185724,77.8390243902439,25.97,86.0,98.8,10970000.0,6064.17
1323,Angola,1999,97.958378,1470.58411575,77.9878048780488,22.1,97.0,102.9,11028000.0,6201.21
1324,Angola,2000,102.999026,1453.45016203,77.8878048780488,20.21,89.0,98.7,11082000.0,6243.84
1325,Angola,2001,105.3857,1758.21966706,78.3878048780488,15.97,91.0,100.9,11134000.0,6284.94
1326,Angola,2002,105.020957,1968.62008641,78.64146341463410,12.5,131.0,157.4,11182000.0,6343.21
1327,Angola,2003,109.089754,2036.14948246,78.84146341463410,13.1,91.0,108.7,11219000.0,6527.11
1328,Angola,2004,109.546749,2095.83110927,79.0390243902439,9.71,102.0,123.5,11235000.0,6618.49
1329,Angola,2005,113.930967,2359.06219128,79.2390243902439,7.12,103.0,113.8,11225000.0,6577.9
1330,Angola,2006,112.47243800000000,2619.20027321,79.4390243902439,6.64,84.0,98.4,11185000.0,6551.21
1331,Angola,2007,114.592335,2734.11349222,79.4390243902439,4.73,108.0,116.2,11120000.0,6894.85
1332,Angola,2008,111.125242,3012.66438545,79.9390243902439,3.36,101.0,114.0,11040000.0,6827.33
1333,Angola,2009,104.354753,2971.4141727,80.1878048780488,3.78,97.0,107.9,10959000.0,6793.69
1334,Angola,2010,97.361504,2645.40176711,80.3878048780488,3.36,119.0,128.5,10888000.0,6799.6
1335,Angola,2011,94.549577,2597.67446158,80.7317073170732,3.08,95.0,106.5,10829000.0,7196.08
1336,Angola,2012,91.4301,2319.27022597,80.6341463414634,3.37,124.0,139.3,10781000.0,7158.15
1337,Angola,2013,81.735054,2357.07718385,81.2853658536585,2.24,116.0,132.7,10741000.0,6832.49
1338,Angola,2014,78.659796,2098.05225625,81.3853658536585,2.37,114.0,128.6,10701000.0,6721.26
1339,Angola,2015,74.95790500000000,,81.0365853658537,1.77,101.0,117.2,10660000.0,6979.0
1340,Angola,2016,71.368361,,81.0365853658537,1.64,114.0,123.2,10615000.0,6876.1
1341,Angola,2017,74.852846,,,,131.0,141.8,10569000.0,7018.09
1342,Angola,1990,4.970162,,62.261,75.09,111.0,124.2,9264000.0,1131.7
1343,Angola,1991,4.95206,,62.799,68.67,94.0,119.0,9483000.0,1251.9
1344,Angola,1992,5.917911,,63.352,66.03,105.0,114.3,9709000.0,1367.94
1345,Angola,1993,5.577171,,63.92100000000000,58.9,104.0,112.6,9939000.0,1447.43
1346,Angola,1994,6.750792,,64.502,37.77,73.0,92.3,10172000.0,1525.24
1347,Angola,1995,7.079305000000000,160.74635226,65.09,31.27,,,10408000.0,1442.75
1348,Angola,1996,6.570343000000000,161.81239488,65.678,22.5,103.0,108.8,10647000.0,1443.76
1349,Angola,1997,7.501579000000000,174.98225011,66.257,20.73,99.0,108.8,10888000.0,1606.38
1350,Angola,1998,8.639363000000000,173.92734222,66.817,25.97,86.0,98.8,11134000.0,1735.13
1351,Angola,1999,8.807045,198.79762506,67.351,22.1,97.0,102.9,11387000.0,1749.16
1352,Angola,2000,9.765788,251.88862919,67.84900000000000,20.21,89.0,98.7,11651000.0,1855.74
1353,Angola,2001,10.233215,331.118666,68.304,15.97,91.0,100.9,11925000.0,1863.75
1354,Angola,2002,10.721618,338.17216518,68.717,12.5,131.0,157.4,12209000.0,1860.45
1355,Angola,2003,10.447908,354.30986626,69.092,13.1,91.0,108.7,12500000.0,1908.57
1356,Angola,2004,11.179651,360.73443507,69.437,9.71,102.0,123.5,12797000.0,1985.47
1357,Angola,2005,12.108012,376.47516422,69.763,7.12,103.0,113.8,13096000.0,2060.99
1358,Angola,2006,12.175308,416.25780999,70.085,6.64,84.0,98.4,13397000.0,2087.15
1359,Angola,2007,12.14456,430.57606066,70.415,4.73,108.0,116.2,13700000.0,2032.58
1360,Angola,2008,10.893114,430.09442268,70.76,3.36,101.0,114.0,14006000.0,2029.12
1361,Angola,2009,11.442016,435.14042101,71.122,3.78,97.0,107.9,14316000.0,2124.09
1362,Angola,2010,11.097671,433.67265898,71.494,3.36,119.0,128.5,14630000.0,2161.51
1363,Angola,2011,11.238403,427.22915688,71.867,3.08,95.0,106.5,14949000.0,2331.03
1364,Angola,2012,11.558623,441.680547,72.227,3.37,124.0,139.3,15271000.0,2321.85
1365,Angola,2013,12.582262,452.92838485,72.562,2.24,116.0,132.7,15596000.0,2435.44
1366,Angola,2014,13.568576,472.85084974,72.869,2.37,114.0,128.6,15923000.0,2377.66
1367,Angola,2015,15.426266,,73.15,1.77,101.0,117.2,16252000.0,2406.84
1368,Angola,2016,16.375861000000000,,73.40900000000000,1.64,114.0,123.2,16583000.0,2485.13
1369,Angola,2017,17.214317,,,,131.0,141.8,16915000.0,2654.26
1370,Angola,1990,1.0039360000000000,,49.949,75.09,111.0,124.2,6352000.0,833.73
1371,Angola,1991,1.0259200000000000,,50.557,68.67,94.0,119.0,6535000.0,845.23
1372,Angola,1992,1.0588960000000000,,51.032,66.03,105.0,114.3,6716000.0,852.7
1373,Angola,1993,1.088208,,51.381,58.9,104.0,112.6,6897000.0,868.56
1374,Angola,1994,1.1248480000000000,,51.61,37.77,73.0,92.3,7081000.0,872.89
1375,Angola,1995,1.165152,26.91544636,51.717,31.27,,,7270000.0,884.33
1376,Angola,1996,1.234768,24.55273331,51.701,22.5,103.0,108.8,7464000.0,902.61
1377,Angola,1997,1.289728,24.99208762,51.592,20.73,99.0,108.8,7662000.0,913.92
1378,Angola,1998,1.363008,28.5298997,51.434,25.97,86.0,98.8,7861000.0,935.44
1379,Angola,1999,1.432624,29.75166047,51.273,22.1,97.0,102.9,8055000.0,940.58
1380,Angola,2000,1.491248,31.01173621,51.181,20.21,89.0,98.7,8241000.0,946.11
1381,Angola,2001,1.560864,34.14676688,51.229,15.97,91.0,100.9,8417000.0,943.49
1382,Angola,2002,1.6231520000000000,36.89839569,51.451,12.5,131.0,157.4,8586000.0,952.57
1383,Angola,2003,1.7000960000000000,34.27054268,51.859,13.1,91.0,108.7,8753000.0,929.53
1384,Angola,2004,1.762384,32.17431993,52.444,9.71,102.0,123.5,8926000.0,964.54
1385,Angola,2005,1.824672,30.11027449,53.17,7.12,103.0,113.8,9110000.0,949.92
1386,Angola,2006,1.890624,33.26281195,53.972,6.64,84.0,98.4,9307000.0,994.0
1387,Angola,2007,1.967568,34.5268482,54.775,4.73,108.0,116.2,9518000.0,1014.05
1388,Angola,2008,1.99688,37.47494619,55.521,3.36,101.0,114.0,9739000.0,1012.41
1389,Angola,2009,2.110464,43.96902593,56.185,3.78,97.0,107.9,9964000.0,1030.5
1390,Angola,2010,2.484192,52.15954757,56.765,3.36,119.0,128.5,10192000.0,1053.06
1391,Angola,2011,2.594112,56.00818896,57.282,3.08,95.0,106.5,10420000.0,1075.25
1392,Angola,2012,2.421904,65.71973754,57.782,3.37,124.0,139.3,10652000.0,1118.43
1393,Angola,2013,2.110464,67.66005,58.301,2.24,116.0,132.7,10893000.0,1069.25
1394,Angola,2014,2.165424,68.45821523,58.846,2.37,114.0,128.6,11151000.0,1091.47
1395,Angola,2015,2.451216,,59.419,1.77,101.0,117.2,11432000.0,1343.67
1396,Angola,2016,2.744336,,60.015,1.64,114.0,123.2,11738000.0,1289.35
1397,Angola,2017,2.879904,,,,131.0,141.8,12068000.0,1339.81
1398,Angola,1990,0.994358,,54.609,75.09,111.0,124.2,7038000.0,739.33
1399,Angola,1991,0.976132,,54.95400000000000,68.67,94.0,119.0,7179000.0,757.2
1400,Angola,1992,0.887885,,55.29600000000000,66.03,105.0,114.3,7319000.0,776.7
1401,Angola,1993,0.685461,,55.639,58.9,104.0,112.6,7461000.0,794.63
1402,Angola,1994,0.1832,,55.981,37.77,73.0,92.3,7602000.0,797.86
1403,Angola,1995,0.8756960000000000,59.65520671,56.316,31.27,,,7745000.0,810.83
1404,Angola,1996,1.018592,60.57961728,56.635,22.5,103.0,108.8,7887000.0,825.63
1405,Angola,1997,1.348352,59.90573266,56.933,20.73,99.0,108.8,8031000.0,839.69
1406,Angola,1998,1.2311040000000000,79.50836001,57.209,25.97,86.0,98.8,8175000.0,843.07
1407,Angola,1999,1.311712,76.83108972,57.467,22.1,97.0,102.9,8319000.0,856.14
1408,Angola,2000,1.341024,83.53073855,57.716,20.21,89.0,98.7,8464000.0,857.78
1409,Angola,2001,1.552693,77.28875608,57.969,15.97,91.0,100.9,8609000.0,875.69
1410,Angola,2002,1.80219,74.75412073,58.239,12.5,131.0,157.4,8754000.0,890.02
1411,Angola,2003,1.709695,73.25600721,58.535,13.1,91.0,108.7,8900000.0,907.98
1412,Angola,2004,1.960372,75.45077754,58.86,9.71,102.0,123.5,9047000.0,927.33
1413,Angola,2005,2.047368,61.29417516,59.219,7.12,103.0,113.8,9195000.0,948.28
1414,Angola,2006,2.084144,82.24633664,59.61,6.64,84.0,98.4,9345000.0,974.47
1415,Angola,2007,2.361006,83.75989972,60.023,4.73,108.0,116.2,9495000.0,1009.07
1416,Angola,2008,2.365774,90.38626521,60.448,3.36,101.0,114.0,9647000.0,1033.93
1417,Angola,2009,2.236956,104.27861654,60.876000000000000,3.78,97.0,107.9,9798000.0,1068.14
1418,Angola,2010,2.0934310000000000,119.1245983,61.29600000000000,3.36,119.0,128.5,9949000.0,1073.84
