,country,year,annual_co2_emmissions,health_spend_per_capita,life_expectancy,ozone_depleting_emissions,min_daily_ozone,mean_daily_ozone,population,pollution_deaths,PM2.5_ug_m3
1920,Argentina,2008,8.192819,866.31529378,72.419512195122,3.36,101.0,114.0,2171000.0,1644.64,19.6210911754957
1921,Argentina,2009,7.451918,802.2451759,73.0804878048781,3.78,97.0,107.9,2145000.0,1587.23,18.9622146772247
1922,Argentina,2010,8.548879,804.87949766,73.4829268292683,3.36,119.0,128.5,2119000.0,1579.8,18.9014149953117
1923,Argentina,2011,7.8054,830.86210765,73.5756097560976,3.08,95.0,106.5,2094000.0,1496.92,15.876643670974
1924,Argentina,2012,7.515211,869.78772887,73.7780487804878,3.37,124.0,139.3,2069000.0,1436.47,15.4855047076979
1925,Argentina,2013,7.381989,894.61833297,73.9829268292683,2.24,116.0,132.7,2045000.0,1410.8,16.2970145029524
1926,Argentina,2014,7.182634,940.30243923,74.1243902439024,2.37,114.0,128.6,2021000.0,1370.59,14.063382738047
1927,Argentina,2015,7.272705,,74.4804878048781,1.77,101.0,117.2,1998000.0,1305.29,10.2142522019758
1928,Argentina,2016,7.220751,,74.5292682926829,1.64,114.0,123.2,1974000.0,1287.95,10.4406623117941
1929,Argentina,2017,7.222784,,,,131.0,141.8,1951000.0,1285.35,11.002067600172
1930,Argentina,1990,7.867863,,70.222,75.09,111.0,124.2,2803000.0,1561.03,12.3878621983117
1931,Argentina,1991,8.114877,,70.537,68.67,94.0,119.0,2922000.0,1557.88,12.2977754252031
1932,Argentina,1992,9.726954,,70.878,66.03,105.0,114.3,3076000.0,1571.95,13.976616250659
1933,Argentina,1993,10.354995,,71.248,58.9,104.0,112.6,3246000.0,1587.88,14.1259977592616
1934,Argentina,1994,11.110825,,71.646,37.77,73.0,92.3,3403000.0,1584.46,15.0443230320398
1935,Argentina,1995,12.254569,1065.02365387,72.071,31.27,,,3528000.0,1584.21,15.0873403415473
1936,Argentina,1996,12.752656,1204.8678562,72.522,22.5,103.0,108.8,3611000.0,1590.88,15.7755742143552
1937,Argentina,1997,15.099408,1217.38518437,72.991,20.73,99.0,108.8,3658000.0,1603.11,13.7123415741506
1938,Argentina,1998,16.286225,1110.26058134,73.473,25.97,86.0,98.8,3694000.0,1609.72,11.5118131059992
1939,Argentina,1999,16.428926,1051.72481288,73.959,22.1,97.0,102.9,3748000.0,1620.17,12.9484665119381
1940,Argentina,2000,15.466264,1061.17272599,74.447,20.21,89.0,98.7,3843000.0,1646.1,13.8128172213025
1941,Argentina,2001,16.406306,1088.13561113,74.934,15.97,91.0,100.9,3991000.0,1695.13,14.3539732939333
1942,Argentina,2002,16.24453,1003.5090714,75.418,12.5,131.0,157.4,4182000.0,1750.03,13.9466560157397
1943,Argentina,2003,18.527635,918.60703558,75.892,13.1,91.0,108.7,4388000.0,1812.71,13.7235760945507
1944,Argentina,2004,17.208135,946.79770319,76.351,9.71,102.0,123.5,4569000.0,1881.93,13.6778825554383
1945,Argentina,2005,16.654065,918.92592804,76.786,7.12,103.0,113.8,4699000.0,1940.03,22.7925339975408
1946,Argentina,2006,14.792376,991.85834735,77.187,6.64,84.0,98.4,4760000.0,2012.7,23.4137063255945
1947,Argentina,2007,13.749864,1115.47744961,77.553,4.73,108.0,116.2,4767000.0,2082.06,23.2704253368549
1948,Argentina,2008,17.419059,1118.26104131,77.881,3.36,101.0,114.0,4765000.0,2149.0,23.6232191113512
1949,Argentina,2009,20.957925,1123.46829459,78.173,3.78,97.0,107.9,4813000.0,2207.29,17.7108692459638
1950,Argentina,2010,19.997156,1146.90697821,78.43,3.36,119.0,128.5,4953000.0,2255.1,18.4986774304177
1951,Argentina,2011,20.264128,1117.3512263,78.656,3.08,95.0,106.5,5202000.0,2301.61,16.5231850164864
1952,Argentina,2012,22.331649,1085.66597271,78.86,3.37,124.0,139.3,5538000.0,2367.14,16.3304463576031
1953,Argentina,2013,22.163384,1033.01042698,79.05,2.24,116.0,132.7,5913000.0,2459.24,15.5452078980556
1954,Argentina,2014,23.780764,987.38532955,79.231,2.37,114.0,128.6,6261000.0,2539.93,23.1044564176375
1955,Argentina,2015,25.76982,,79.409,1.77,101.0,117.2,6533000.0,2638.75,23.6930541373862
1956,Argentina,2016,26.502374,,79.584,1.64,114.0,123.2,6714000.0,2702.1,
1957,Argentina,2017,27.935346,,,,131.0,141.8,6819000.0,2799.98,27.5427130617569
1958,Argentina,1990,1.472928,,59.206,75.09,111.0,124.2,1704000.0,355.03,31.7130551945714
1959,Argentina,1991,1.527888,,59.464,68.67,94.0,119.0,1743000.0,362.96,35.4149643481755
1960,Argentina,1992,1.586512,,59.394,66.03,105.0,114.3,1782000.0,376.19,41.0363341455002
1961,Argentina,1993,1.634144,,58.944,58.9,104.0,112.6,1822000.0,385.82,27.808496926291
1962,Argentina,1994,1.674448,,58.112,37.77,73.0,92.3,1861000.0,398.8,29.9751428577246
1963,Argentina,1995,1.707424,79.75557118,56.902,31.27,,,1899000.0,405.81,29.5600093390717
1964,Argentina,1996,1.736736,84.61935518,55.351,22.5,103.0,108.8,1934000.0,419.09,29.410194953079
1965,Argentina,1997,1.769712,79.2790224,53.584,20.73,99.0,108.8,1968000.0,435.92,28.4478460251566
1966,Argentina,1998,1.802688,82.217476,51.75,25.97,86.0,98.8,1998000.0,458.55,26.054281870473
1967,Argentina,1999,1.824672,81.89648075,49.971,22.1,97.0,102.9,2020000.0,479.99,26.0545956013598
1968,Argentina,2000,1.85032,89.28313858,48.405,20.21,89.0,98.7,2033000.0,512.33,24.4999454710639
1969,Argentina,2001,1.875968,102.79362305,47.195,15.97,91.0,100.9,2036000.0,524.51,24.5104885272367
1970,Argentina,2002,1.90528,95.55944167,46.394,12.5,131.0,157.4,2030000.0,542.51,25.2765740849804
1971,Argentina,2003,1.930928,104.56372956,46.021,13.1,91.0,108.7,2018000.0,559.11,28.054669668809
1972,Argentina,2004,1.982224,106.61361242,46.078,9.71,102.0,123.5,2006000.0,563.21,23.5779281036984
1973,Argentina,2005,2.011536,101.44138261,46.521,7.12,103.0,113.8,1996000.0,570.62,23.6131348090553
1974,Argentina,2006,2.037184,122.33027308,47.266,6.64,84.0,98.4,1990000.0,574.77,23.2873639184075
1975,Argentina,2007,2.073824,155.30967663,48.171,4.73,108.0,116.2,1987000.0,585.67,23.9706935753414
1976,Argentina,2008,2.12512,173.53890411,49.112,3.36,101.0,114.0,1987000.0,604.48,23.5477608490774
1977,Argentina,2009,2.21672,198.22863498,50.014,3.78,97.0,107.9,1990000.0,604.39,23.2272548651592
1978,Argentina,2010,2.275344,237.78843002,50.826,3.36,119.0,128.5,1996000.0,615.73,23.2134941010849
1979,Argentina,2011,2.32664,270.82841561,51.53,3.08,95.0,106.5,2004000.0,613.25,
1980,Argentina,2012,2.396256,270.42303959,52.158,3.37,124.0,139.3,2015000.0,620.21,45.5640813876563
1981,Argentina,2013,2.421904,281.70280392,52.738,2.24,116.0,132.7,2029000.0,641.83,32.8894472744252
1982,Argentina,2014,2.429232,276.04193165,53.268,2.37,114.0,128.6,2043000.0,664.26,26.3168948570301
1983,Argentina,2015,2.32664,,53.745,1.77,101.0,117.2,2059000.0,641.32,25.1549506627962
1984,Argentina,2016,2.359616,,54.174,1.64,114.0,123.2,2075000.0,601.16,27.4692094756069
1985,Argentina,2017,2.52816,,,,131.0,141.8,2092000.0,592.37,26.9709844019573
1986,Argentina,1990,0.468137,,47.183,75.09,111.0,124.2,2076000.0,173.28,24.3807224486656
1987,Argentina,1991,0.370064,,47.406,68.67,94.0,119.0,2040000.0,163.97,24.7060531256064
1988,Argentina,1992,0.387729,,47.839,66.03,105.0,114.3,2002000.0,162.96,24.8152632899657
1989,Argentina,1993,0.424365,,48.475,58.9,104.0,112.6,1977000.0,165.73,25.5673151226378
1990,Argentina,1994,0.42136,,49.283,37.77,73.0,92.3,1986000.0,163.0,25.5999126145796
1991,Argentina,1995,0.424356,,50.163,31.27,,,2045000.0,156.87,9.97482160809244
1992,Argentina,1996,0.43467,,50.984,22.5,103.0,108.8,2160000.0,157.06,9.79797852403868
1993,Argentina,1997,0.453658,,51.641,20.73,99.0,108.8,2326000.0,159.43,9.72299077552483
1994,Argentina,1998,0.482966,15.6648731,52.082,25.97,86.0,98.8,2517000.0,164.0,10.0236621946909
1995,Argentina,1999,0.390674,18.58440422,52.314,22.1,97.0,102.9,2700000.0,163.73,9.61092265571811
1996,Argentina,2000,0.421774,22.18496096,52.423,20.21,89.0,98.7,2848000.0,168.21,9.4586527472403
1997,Argentina,2001,0.448008,28.95187595,52.543,15.97,91.0,100.9,2954000.0,168.78,9.49768085281688
1998,Argentina,2002,0.434675,32.06361596,52.814,12.5,131.0,157.4,3025000.0,164.64,9.49060999628464
1999,Argentina,2003,0.466812,13.68047553,53.323,13.1,91.0,108.7,3077000.0,157.34,9.69283511658975
2000,Argentina,2004,0.545112,33.39454551,54.084,9.71,102.0,123.5,3136000.0,151.01,9.50914504072602
2001,Argentina,2005,0.655506,33.65925069,55.052,7.12,103.0,113.8,3218000.0,150.18,9.49119811125022
2002,Argentina,2006,0.672504,49.92388994,56.136,6.64,84.0,98.4,3329000.0,147.93,16.248605896401
2003,Argentina,2007,0.627702,53.48293647,57.207,4.73,108.0,116.2,3462000.0,150.3,14.4275387228825
2004,Argentina,2008,0.535069,66.78454272,58.167,3.36,101.0,114.0,3608000.0,151.57,13.5780664229906
2005,Argentina,2009,0.475323,89.53313312,58.977,3.78,97.0,107.9,3754000.0,155.81,13.0941138820411
2006,Argentina,2010,0.761153,80.05559984,59.631,3.36,119.0,128.5,3891000.0,159.94,12.4112495967601
2007,Argentina,2011,0.851669,81.88426596,60.155,3.08,95.0,106.5,4017000.0,174.47,12.2242619433755
2008,Argentina,2012,0.963792,81.13406016,60.615,3.37,124.0,139.3,4136000.0,185.19,12.242588911103
2009,Argentina,2013,0.876826,83.65994451,61.066,2.24,116.0,132.7,4248000.0,180.95,12.5293159074061
2010,Argentina,2014,1.191179,98.28589164,61.527,2.37,114.0,128.6,4360000.0,175.73,12.7894403503568
2011,Argentina,2015,1.20502,,62.007,1.77,101.0,117.2,4472000.0,211.83,12.8263550075551
2012,Argentina,2016,1.358099,,62.505,1.64,114.0,123.2,4587000.0,211.41,12.8102123742371
2013,Argentina,2017,1.215203,,,,131.0,141.8,4702000.0,215.03,53.9253823571396
2014,Argentina,1990,36.51301,,68.522,75.09,111.0,124.2,4437000.0,1260.66,52.7487187603269
2015,Argentina,1991,42.619158,,68.864,68.67,94.0,119.0,4544000.0,1292.79,52.2343937533355
2016,Argentina,1992,37.024973,,69.172,66.03,105.0,114.3,4651000.0,1319.75,45.3953600535008
2017,Argentina,1993,38.708969,,69.439,58.9,104.0,112.6,4755000.0,1345.11,44.3194514328564
2018,Argentina,1994,43.753008,,69.664,37.77,73.0,92.3,4855000.0,1364.24,45.98780408935
2019,Argentina,1995,45.691089,611.42298291,69.85,31.27,,,4949000.0,1375.62,45.1381668674197
2020,Argentina,1996,43.796804,614.01966652,70.0,22.5,103.0,108.8,5036000.0,1400.49,42.7692455107882
2021,Argentina,1997,44.706541,652.84187711,70.127,20.73,99.0,108.8,5118000.0,1482.22,40.2733897044533
2022,Argentina,1998,45.158931,705.28556929,70.241,25.97,86.0,98.8,5197000.0,1542.18,70.3512840127507
2023,Argentina,1999,44.30334,678.00516356,70.352,22.1,97.0,102.9,5276000.0,1592.69,73.1186297584381
2024,Argentina,2000,46.792992,698.91296342,70.473,20.21,89.0,98.7,5358000.0,1629.53,19.0421941687189
2025,Argentina,2001,47.773798,810.81466814,70.616,15.97,91.0,100.9,5443000.0,1697.45,19.7567464063167
2026,Argentina,2002,47.472203,853.7272089,70.783,12.5,131.0,157.4,5531000.0,1759.74,24.516438157708
2027,Argentina,2003,48.780985,847.42845834,70.97,13.1,91.0,108.7,5621000.0,1772.48,18.8584044283544
2028,Argentina,2004,49.955834,693.74271829,71.17,9.71,102.0,123.5,5710000.0,1815.66,17.4741161054097
2029,Argentina,2005,51.696295,602.85181068,71.362,7.12,103.0,113.8,5799000.0,1862.59,14.8283384511903
2030,Argentina,2006,52.666318,602.55474144,71.521,6.64,84.0,98.4,5887000.0,1859.43,19.4195431207488
2031,Argentina,2007,49.33973,605.87060748,71.629,4.73,108.0,116.2,5975000.0,1890.37,20.0823567357602
2032,Argentina,2008,55.34146,555.4529362,71.681,3.36,101.0,114.0,6059000.0,2022.41,16.4370677645111
2033,Argentina,2009,57.195595,955.5200848,71.679,3.78,97.0,107.9,6134000.0,2258.7,20.1020239443847
2034,Argentina,2010,61.121659,942.53845619,71.643,3.36,119.0,128.5,6198000.0,2348.15,20.0552886987372
2035,Argentina,2011,39.264614,617.81283025,71.598,3.08,95.0,106.5,6247000.0,2336.24,108.179291049662
2036,Argentina,2012,52.408744,1148.51074031,71.574,3.37,124.0,139.3,6286000.0,2371.8,105.766661823514
2037,Argentina,2013,55.339067,911.43009852,71.592,2.24,116.0,132.7,6320000.0,2557.58,106.356393343304
2038,Argentina,2014,58.361317,806.22574483,71.659,2.37,114.0,128.6,6362000.0,2661.68,102.610542133456
2039,Argentina,2015,50.844436,,71.776,1.77,101.0,117.2,6418000.0,2795.98,122.056980845081
2040,Argentina,2016,42.839192,,71.934,1.64,114.0,123.2,6492000.0,2948.25,112.553864306735
2041,Argentina,2017,43.729423,,,,131.0,141.8,6581000.0,3096.53,120.948918392513
2042,Argentina,1990,35.771816,,71.1607317073171,75.09,111.0,124.2,3696000.0,2520.07,115.377724549565
2043,Argentina,1991,37.851589,,70.3641463414634,68.67,94.0,119.0,3697000.0,2591.21,107.237738516855
2044,Argentina,1992,21.200577,,70.2343902439025,66.03,105.0,114.3,3688000.0,2565.45,147.535340442711
2045,Argentina,1993,16.348049,,68.9104878048781,58.9,104.0,112.6,3671000.0,2797.28,148.241398279962
2046,Argentina,1994,15.788266,,68.530243902439,37.77,73.0,92.3,3649000.0,2832.92,
2047,Argentina,1995,15.08448,332.14874763,69.0063414634147,31.27,,,3627000.0,2710.98,
2048,Argentina,1996,15.757631,371.16640228,70.1080487804878,22.5,103.0,108.8,3604000.0,2499.87,33.0934465347417
2049,Argentina,1997,15.182208,418.4396117,70.9090243902439,20.73,99.0,108.8,3580000.0,2339.88,24.5840712050997
2050,Argentina,1998,16.0397,485.07195314,71.219512195122,25.97,86.0,98.8,3555000.0,2297.66,21.1504050390208
2051,Argentina,1999,13.47696,495.52236029,71.5707317073171,22.1,97.0,102.9,3529000.0,2218.91,17.3312177193093
2052,Argentina,2000,11.873919,558.23853548,72.0195121951219,20.21,89.0,98.7,3502000.0,2194.29,20.2597555121403
2053,Argentina,2001,12.621366,600.84038954,71.6585365853659,15.97,91.0,100.9,3474000.0,2313.61,20.0555224696576
2054,Argentina,2002,12.690006,682.48456304,71.7609756097561,12.5,131.0,157.4,3445000.0,2275.12,19.1402003132956
2055,Argentina,2003,12.679867,786.48236477,72.0609756097561,13.1,91.0,108.7,3414000.0,2297.51,19.096863055474
2056,Argentina,2004,13.272343,747.07832564,71.9609756097561,9.71,102.0,123.5,3381000.0,2312.15,19.4194701724873
2057,Argentina,2005,14.091076,846.9531222,71.2536585365854,7.12,103.0,113.8,3344000.0,2435.88,18.9985626353598
2058,Argentina,2006,14.408011,1032.69485824,71.0560975609756,6.64,84.0,98.4,3303000.0,2505.65,19.0644149794121
2059,Argentina,2007,15.797787,1179.89630668,70.9,4.73,108.0,116.2,3259000.0,2563.77,22.1029916698111
2060,Argentina,2008,15.179162,1356.63950564,71.8121951219512,3.36,101.0,114.0,3213000.0,2456.37,16.7862012167458
2061,Argentina,2009,13.022768,1359.38844561,72.9146341463415,3.78,97.0,107.9,3167000.0,2267.74,15.3186532254686
2062,Argentina,2010,13.926739,1387.5335155,73.2682926829268,3.36,119.0,128.5,3124000.0,2286.61,15.0201560572769
2063,Argentina,2011,14.271077,1532.11929898,73.5634146341464,3.08,95.0,106.5,3083000.0,2235.56,16.5983508642145
2064,Argentina,2012,14.330829,1583.97181122,73.8634146341464,3.37,124.0,139.3,3046000.0,2164.17,16.0508269810657
2065,Argentina,2013,13.340269,1668.16169048,73.9146341463415,2.24,116.0,132.7,3009000.0,2130.55,15.4651028722474
2066,Argentina,2014,13.08747,1718.02329039,74.5170731707317,2.37,114.0,128.6,2971000.0,2048.46,16.0036751860197
2067,Argentina,2015,13.297143,,74.3219512195122,1.77,101.0,117.2,2932000.0,2050.7,16.2609494956253
2068,Argentina,2016,13.327513,,74.3219512195122,1.64,114.0,123.2,2890000.0,2002.2,15.5309614175051
2069,Argentina,2017,13.545847,,,,131.0,141.8,2845000.0,2004.28,15.5005356008469
2070,Argentina,1990,0.929155,,51.003,75.09,111.0,124.2,11599000.0,1323.78,52.9489303887183
2071,Argentina,1991,1.009727,,51.595,68.67,94.0,119.0,11943000.0,1348.65,53.2660200509597
2072,Argentina,1992,0.980378,,52.278,66.03,105.0,114.3,12301000.0,1387.27,53.7537708788571
2073,Argentina,1993,1.00599,,53.022,58.9,104.0,112.6,12675000.0,1489.07,48.7068838629373
2074,Argentina,1994,1.246105,,53.808,37.77,73.0,92.3,13067000.0,1457.23,44.4682774170499
2075,Argentina,1995,1.286386,41.55959896,54.616,31.27,,,13475000.0,1471.87,49.074052815667
2076,Argentina,1996,1.340649,46.54555874,55.43,22.5,103.0,108.8,13903000.0,1480.44,52.7757913109403
2077,Argentina,1997,1.623428,50.33871589,56.239,20.73,99.0,108.8,14348000.0,1516.24,53.9182886654367
2078,Argentina,1998,1.710659,48.31561471,57.028,25.97,86.0,98.8,14809000.0,1532.0,51.8631099256875
2079,Argentina,1999,1.816887,50.22857323,57.782,22.1,97.0,102.9,15283000.0,1508.73,52.5098091852864
2080,Argentina,2000,1.867462,58.23268813,58.485,20.21,89.0,98.7,15767000.0,1511.99,52.7901301247164
2081,Argentina,2001,1.735475,62.33640111,59.129,15.97,91.0,100.9,16261000.0,1511.33,
2082,Argentina,2002,1.231908,54.88919924,59.717,12.5,131.0,157.4,16765000.0,1566.16,
2083,Argentina,2003,1.680474,54.2230147,60.256,13.1,91.0,108.7,17279000.0,1643.72,
2084,Argentina,2004,1.789366,57.81357573,60.752,9.71,102.0,123.5,17803000.0,1654.55,19.0063722806521
2085,Argentina,2005,1.725394,62.38910781,61.212,7.12,103.0,113.8,18337000.0,1672.17,19.4020440275949
2086,Argentina,2006,1.666225,66.68191258,61.65,6.64,84.0,98.4,18880000.0,1670.58,19.5188950720878
2087,Argentina,2007,1.783423,68.91424403,62.079,4.73,108.0,116.2,19434000.0,1672.97,17.056951345507
2088,Argentina,2008,1.868569,66.00689973,62.509,3.36,101.0,114.0,19996000.0,1721.14,14.1134628188456
2089,Argentina,2009,1.753895,64.89127922,62.944,3.78,97.0,107.9,20569000.0,1765.03,14.3418582256312
2090,Argentina,2010,1.938344,66.26698187,63.388,3.36,119.0,128.5,21152000.0,1779.49,14.6344261183026
2091,Armenia,2011,2.376918,58.09751877,63.836,3.08,95.0,106.5,21744000.0,1866.14,14.7671411230799
2092,Armenia,2012,2.739874,48.34825107,64.28,3.37,124.0,139.3,22347000.0,1837.88,14.4516757010027
2093,Armenia,2013,3.144496,58.64733798,64.713,2.24,116.0,132.7,22961000.0,1958.04,17.207648161017
2094,Armenia,2014,3.102163,43.70476778,65.133,2.37,114.0,128.6,23590000.0,2008.43,17.3478257964345
2095,Armenia,2015,3.519859,,65.539,1.77,101.0,117.2,24234000.0,2010.71,
2096,Armenia,2016,3.358643,,65.932,1.64,114.0,123.2,24894000.0,2065.4,
2097,Armenia,2017,3.886259,,,,131.0,141.8,25571000.0,2096.01,19.0687073421877
2098,Armenia,1990,0.739022,,46.576,75.09,111.0,124.2,9404000.0,901.01,19.0623645744455
2099,Armenia,1991,0.784718,,46.627,68.67,94.0,119.0,9600000.0,928.26,19.1474894455845
2100,Armenia,1992,0.785267,,46.65,66.03,105.0,114.3,9686000.0,973.84,16.7847000785052
2101,Armenia,1993,0.879144,,46.647,58.9,104.0,112.6,9710000.0,1001.47,13.8738509479466
2102,Armenia,1994,0.904696,,46.627,37.77,73.0,92.3,9746000.0,1036.19,13.5562302473761
2103,Armenia,1995,0.906963,22.13939492,46.585,31.27,,,9844000.0,1042.78,14.0544680807149
2104,Armenia,1996,0.904259,21.71362958,46.516,22.5,103.0,108.8,10023000.0,1041.99,14.3011714253131
2105,Armenia,1997,0.947369,24.95879762,46.434,20.73,99.0,108.8,10265000.0,1073.29,14.1660981334113
2106,Armenia,1998,0.922061,27.21829477,46.369,25.97,86.0,98.8,10552000.0,1095.42,16.7645361103085
2107,Armenia,1999,0.920814,32.71833492,46.355,22.1,97.0,102.9,10854000.0,1109.85,17.3743195449532
2108,Armenia,2000,0.864841,30.7742808,46.45,20.21,89.0,98.7,11149000.0,1106.18,4.35527226589478
2109,Armenia,2001,0.79213,24.34930452,46.71,15.97,91.0,100.9,11432000.0,1079.97,4.37033287428913
2110,Armenia,2002,0.846652,23.29901167,47.169,12.5,131.0,157.4,11714000.0,1063.28,4.37152352341625
2111,Armenia,2003,0.903676,32.17386179,47.843,13.1,91.0,108.7,12000000.0,1051.51,4.41593166278917
2112,Armenia,2004,0.911512,41.59276487,48.735,9.71,102.0,123.5,12302000.0,1043.54,3.43208680457344
2113,Armenia,2005,0.906071,45.09145268,49.846,7.12,103.0,113.8,12626000.0,1027.68,3.32698966479532
2114,Armenia,2006,0.917794,50.56483851,51.163,6.64,84.0,98.4,12974000.0,1040.28,3.41215922726467
2115,Armenia,2007,0.96885,57.17483037,52.63,4.73,108.0,116.2,13342000.0,1057.02,3.5355184783492
2116,Armenia,2008,1.087072,70.4315707,54.177,3.36,101.0,114.0,13728000.0,1061.42,3.67493804923032
2117,Armenia,2009,1.094524,71.43527296,55.745,3.78,97.0,107.9,14128000.0,1095.28,3.85170228021464
2118,Armenia,2010,1.026357,73.76398658,57.263,3.36,119.0,128.5,14540000.0,1122.79,3.85707279754415
2119,Armenia,2011,1.139879,88.5435965,58.667,3.08,95.0,106.5,14962000.0,1126.37,
2120,Armenia,2012,1.133355,91.98897678,59.927,3.37,124.0,139.3,15396000.0,1182.37,16.0331999135145
2121,Armenia,2013,1.162272,86.60257164,61.02,2.24,116.0,132.7,15839000.0,1165.57,15.9826046371162
2122,Armenia,2014,1.021415,93.48208694,61.932,2.37,114.0,128.6,16290000.0,1190.87,15.8676814004429
2123,Armenia,2015,1.119528,,62.661,1.77,101.0,117.2,16745000.0,1206.61,15.5284917204897
2124,Armenia,2016,1.262952,,63.223,1.64,114.0,123.2,17205000.0,1189.17,13.0597212897567
2125,Armenia,2017,1.402061,,,,131.0,141.8,17670000.0,1220.37,12.8343192379785
2126,Armenia,1990,55.277152,,70.727,75.09,111.0,124.2,18030000.0,3796.07,13.3100636181989
2127,Armenia,1991,66.730446,,70.955,68.67,94.0,119.0,18520000.0,4076.26,13.140911509996
2128,Armenia,1992,72.961016,,71.177,66.03,105.0,114.3,19003000.0,4342.05,13.8566293114297
